epoch,class10_loss,class10_mean_absolute_error,class10_mean_squared_error,class11_loss,class11_mean_absolute_error,class11_mean_squared_error,class1_loss,class1_mean_absolute_error,class1_mean_squared_error,class2_loss,class2_mean_absolute_error,class2_mean_squared_error,class4_loss,class4_mean_absolute_error,class4_mean_squared_error,class5_loss,class5_mean_absolute_error,class5_mean_squared_error,class6_loss,class6_mean_absolute_error,class6_mean_squared_error,class7_loss,class7_mean_absolute_error,class7_mean_squared_error,class8_loss,class8_mean_absolute_error,class8_mean_squared_error,class9_loss,class9_mean_absolute_error,class9_mean_squared_error,loss,lr,val_class10_loss,val_class10_mean_absolute_error,val_class10_mean_squared_error,val_class11_loss,val_class11_mean_absolute_error,val_class11_mean_squared_error,val_class1_loss,val_class1_mean_absolute_error,val_class1_mean_squared_error,val_class2_loss,val_class2_mean_absolute_error,val_class2_mean_squared_error,val_class4_loss,val_class4_mean_absolute_error,val_class4_mean_squared_error,val_class5_loss,val_class5_mean_absolute_error,val_class5_mean_squared_error,val_class6_loss,val_class6_mean_absolute_error,val_class6_mean_squared_error,val_class7_loss,val_class7_mean_absolute_error,val_class7_mean_squared_error,val_class8_loss,val_class8_mean_absolute_error,val_class8_mean_squared_error,val_class9_loss,val_class9_mean_absolute_error,val_class9_mean_squared_error,val_loss
0,0.008712306573754176,0.0585775434076786,0.008712306573754176,0.005712494482810144,0.036071184209547934,0.005712494482810144,0.01517658939654939,0.08361747982352973,0.01517658939654939,0.015516351666301489,0.08535746333561837,0.015516351666301489,0.02433603336638771,0.11733009416237473,0.02433603336638771,0.008761034942232073,0.06383236534893513,0.008761034942232073,0.019830101564060898,0.10364793621003628,0.019830101564060898,0.009070810042438097,0.060287402702495455,0.009070810042438097,0.0032124222964339424,0.030593896625563503,0.0032124222964339424,0.008368002276693005,0.0505445220656693,0.008368002276693005,0.11869614609330893,0.01,0.008851552621694282,0.05876672500744462,0.008851552621694282,0.005634344102116302,0.03565107478573919,0.005634344102116302,0.018887252380140124,0.09724720846116543,0.018887252380140124,0.018940295689273627,0.09072301005199551,0.018940295689273627,0.026139540849253535,0.12124811974912882,0.026139540849253535,0.009233893439173699,0.06500699442997575,0.009233893439173699,0.04100813081115484,0.175496975004673,0.04100813081115484,0.010592377105727791,0.06483595398813487,0.010592377105727791,0.0042467989544384185,0.04037509461864829,0.0042467989544384185,0.009966032163705677,0.054535801097750664,0.009966032163705677,0.15350021895766258
1,0.008648695934156422,0.058100812340155246,0.008648695934156422,0.005766782211663667,0.03593431825004518,0.005766782211663667,0.014412555954768322,0.0818563133329153,0.014412555954768322,0.01521996149723418,0.08452564822509885,0.01521996149723418,0.024080424478277563,0.11698976773396134,0.024080424478277563,0.008888374238274991,0.06423789162933827,0.008888374238274991,0.019623475839733145,0.10291836621426045,0.019623475839733145,0.008939958776813,0.059692310025915504,0.008939958776813,0.0031547127988014838,0.030688561766408384,0.0031547127988014838,0.0081111539422418,0.049797994416207074,0.0081111539422418,0.1168460954464972,0.01,0.009180830955505372,0.06689595292881131,0.009180830955505372,0.006374691798002459,0.040019647538661954,0.006374691798002459,0.01876969709293917,0.08984299118071795,0.01876969709293917,0.017665841586655007,0.08939217606186867,0.017665841586655007,0.02762187147513032,0.12810811135172845,0.02762187147513032,0.009363227681722493,0.06712463705986738,0.009363227681722493,0.02452214179141447,0.12330011160671711,0.02452214179141447,0.011039674113038926,0.06108885169774294,0.011039674113038926,0.0035183948504854926,0.03419928481429815,0.0035183948504854926,0.010588488352485001,0.05433501351997256,0.010588488352485001,0.13864485996961592
2,0.008528456590720452,0.05773097093589604,0.008528456590720452,0.005443619782425231,0.03524877419602126,0.005443619782425231,0.014191354454145768,0.0808827574942261,0.014191354454145768,0.01471755698195193,0.08275957189314068,0.01471755698195193,0.023931143572553992,0.11670049971714616,0.023931143572553992,0.008926363645587116,0.06424000411480665,0.008926363645587116,0.01926096350012813,0.1018599580861628,0.01926096350012813,0.008497097794082947,0.058209426721557975,0.008497097794082947,0.0032653041126322934,0.03079266681615263,0.0032653041126322934,0.007823833099275361,0.048855691062286495,0.007823833099275361,0.11458569344133139,0.01,0.009515548802213744,0.07066587874293327,0.009515548802213744,0.006416621458018199,0.041614769373089076,0.006416621458018199,0.031283897423767484,0.11520499786734581,0.031283897423767484,0.02430698219081387,0.11109578033536673,0.02430698219081387,0.030596958159469067,0.1376553743928671,0.030596958159469067,0.010529596405569464,0.07097238498181105,0.010529596405569464,0.02447153882868588,0.12340328501909971,0.02447153882868588,0.016865001837490127,0.07393401764333248,0.016865001837490127,0.003487527420511469,0.03369634870439768,0.003487527420511469,0.01695137083553709,0.06935568993538618,0.01695137083553709,0.1744250443726778
3,0.008179056534107077,0.05717021412029862,0.008179056534107077,0.005635411838069558,0.035709051927551624,0.005635411838069558,0.013924820210551843,0.08018609114736319,0.013924820210551843,0.014354840400861575,0.0817565358709544,0.014354840400861575,0.022994686287362127,0.1140512358918786,0.022994686287362127,0.008570601348532363,0.06326483439281583,0.008570601348532363,0.01814581296988763,0.09843434631824494,0.01814581296988763,0.008336494711926207,0.05759252794086933,0.008336494711926207,0.0030837371030356733,0.030142156693153083,0.0030837371030356733,0.007778976145549677,0.04887607529573142,0.007778976145549677,0.11100443760678172,0.01,0.008808120048837737,0.05235770189575851,0.008808120048837737,0.005839887615526095,0.031728516176342966,0.005839887615526095,0.02865184495411813,0.11796082204580308,0.02865184495411813,0.026495256741996855,0.10693893136829138,0.026495256741996855,0.030624866905622185,0.12279478085786104,0.030624866905622185,0.010987119029974565,0.06560904017090798,0.010987119029974565,0.022954929157625883,0.11805829972028732,0.022954929157625883,0.012782891730777918,0.07412038002908229,0.012782891730777918,0.0037324189697392285,0.03392804170772433,0.0037324189697392285,0.013961041043745353,0.06354401221126318,0.013961041043745353,0.1648383762165904
4,0.00837930280918954,0.05762509827874601,0.00837930280918954,0.0057973071008746045,0.036018821257166565,0.0057973071008746045,0.01399226990318857,0.08056668513640762,0.01399226990318857,0.014244717156048864,0.08184468455053866,0.014244717156048864,0.023638391104061157,0.11557272206246853,0.023638391104061157,0.008809199173352681,0.06386222358606755,0.008809199173352681,0.01905586227931781,0.10070721510984003,0.01905586227931781,0.00833494942280231,0.05733328160457313,0.00833494942280231,0.003125490827544127,0.030324707943946122,0.003125490827544127,0.007858144889585673,0.04925311683677137,0.007858144889585673,0.1132356346026063,0.01,0.009138501672714483,0.05379733093455434,0.009138501672714483,0.00576831226181821,0.03251591646671295,0.00576831226181821,0.01740314713306725,0.09197201301157475,0.01740314713306725,0.019739098637364803,0.09629042536020278,0.019739098637364803,0.02681995175499469,0.11568980049341918,0.02681995175499469,0.009299088494619355,0.062249960273504254,0.009299088494619355,0.02177784215868451,0.10829573097452522,0.02177784215868451,0.009940022938884794,0.06622353104501963,0.009940022938884794,0.0032498357667354867,0.030233649268746377,0.0032498357667354867,0.009416564347920939,0.054063897907733915,0.009416564347920939,0.13255236452817917
5,0.008071450771938543,0.05666341335698962,0.008071450771938543,0.005438687735790154,0.03496864902507514,0.005438687735790154,0.01351983823790215,0.07918609852716327,0.01351983823790215,0.014101282161194831,0.08119349355250596,0.014101282161194831,0.022535858595743776,0.11360349271446467,0.022535858595743776,0.00845563004759606,0.06295089678838849,0.00845563004759606,0.0176530354237766,0.09820621125213802,0.0176530354237766,0.007960041947197169,0.0562975909281522,0.007960041947197169,0.0029855738884652966,0.030067544490098953,0.0029855738884652966,0.007478894151630811,0.047858931769616905,0.007478894151630811,0.10820029320567846,0.01,0.008299454135587438,0.057847199868410824,0.008299454135587438,0.005763761096866801,0.03700550772994757,0.005763761096866801,0.01540477413404733,0.08973858069628476,0.01540477413404733,0.015901250370079653,0.0846688445545733,0.015901250370079653,0.026357364800293,0.11946783232688904,0.026357364800293,0.009012219186872244,0.0637233818024397,0.009012219186872244,0.02096863585524261,0.10760330121219158,0.02096863585524261,0.012414572337642312,0.06805173056572676,0.012414572337642312,0.003256047378410585,0.03129769754782319,0.003256047378410585,0.008086644230643288,0.04867974847555161,0.008086644230643288,0.12546472428739072
6,0.00867103549517924,0.05861763600725681,0.00867103549517924,0.005664586896018591,0.03606636823527515,0.005664586896018591,0.013941541433450767,0.08022949368692935,0.013941541433450767,0.015035908391000703,0.08341476156562566,0.015035908391000703,0.02396494480641559,0.11649949492514133,0.02396494480641559,0.00873522114357911,0.06385098260641098,0.00873522114357911,0.018389999141218142,0.09955221434310078,0.018389999141218142,0.00804696527274791,0.05670258020237088,0.00804696527274791,0.003071798676799517,0.030361387794837356,0.003071798676799517,0.007712259264138993,0.04871010243333876,0.007712259264138993,0.11323426033556461,0.01,0.00945699915185105,0.05394381846114993,0.00945699915185105,0.006165948792913696,0.032217361269518734,0.006165948792913696,0.029103789972141386,0.11934488791972399,0.029103789972141386,0.025428547458257525,0.10519062472879886,0.025428547458257525,0.03104615530651063,0.12578762447834016,0.03104615530651063,0.01140131154563278,0.06910990832746029,0.01140131154563278,0.022757911292370408,0.11416887048631906,0.022757911292370408,0.013681570086162538,0.07877808621525764,0.013681570086162538,0.00351433077827096,0.033267360959202054,0.00351433077827096,0.014494507113471626,0.06564148795232176,0.014494507113471626,0.1670510726198554
7,0.008328957177698612,0.05663813885487616,0.008328957177698612,0.005390604051412083,0.03483992165513337,0.005390604051412083,0.013986022407538257,0.08010424222610892,0.013986022407538257,0.014746446083881893,0.08278690456040204,0.014746446083881893,0.0226945628777612,0.11327344094589352,0.0226945628777612,0.008677448033355177,0.06356041707098484,0.008677448033355177,0.018354251500917598,0.09887133845500648,0.018354251500917598,0.00822193792881444,0.057029478676617146,0.00822193792881444,0.003171718894329388,0.030448595536872746,0.003171718894329388,0.007727910848450847,0.0484494786541909,0.007727910848450847,0.11129985970258713,0.01,0.008180311789386906,0.05262769554555416,0.008180311789386906,0.005579559443809558,0.0332141177020967,0.005579559443809558,0.017790692813694477,0.0997363797351718,0.017790692813694477,0.01853945645550266,0.0933064952865243,0.01853945645550266,0.024613822664134203,0.11367580087482929,0.024613822664134203,0.008808142764028162,0.06172743520140648,0.008808142764028162,0.021166606539394707,0.10928218376636505,0.021166606539394707,0.010554263417376206,0.06817192162945866,0.010554263417376206,0.0032840962822083385,0.03241292143240571,0.0032840962822083385,0.009070698544266634,0.05368851893767714,0.009070698544266634,0.12758765080571174
8,0.008408832373039332,0.05706048053689301,0.008408832373039332,0.005696278302086285,0.0354168366342783,0.005696278302086285,0.013738255654985551,0.07953273035399616,0.013738255654985551,0.014171816907357424,0.0811114907041192,0.014171816907357424,0.022392118913354353,0.11206899309530854,0.022392118913354353,0.008608939887722954,0.06300005892664194,0.008608939887722954,0.017692716946592555,0.09733607352152467,0.017692716946592555,0.008212762357550673,0.056934190943837164,0.008212762357550673,0.0030219705303316004,0.03010072499513626,0.0030219705303316004,0.007603708174079657,0.04806255734339356,0.007603708174079657,0.1095474002212286,0.01,0.008646616688871291,0.05332102726586163,0.008646616688871291,0.005827723291440634,0.03323488543741405,0.005827723291440634,0.02228152229171246,0.10925663625448942,0.02228152229171246,0.021050690966658295,0.09607024002820254,0.021050690966658295,0.028454059057869015,0.12123753965646028,0.028454059057869015,0.01094706483441405,0.06862251104414463,0.01094706483441405,0.044207379724364726,0.17637871689349413,0.044207379724364726,0.010314217695267872,0.06673992299288511,0.010314217695267872,0.0049345631503965705,0.043789654802531004,0.0049345631503965705,0.010688061476452276,0.05619527195766568,0.010688061476452276,0.16735189941525458
9,0.00813326425116975,0.05678245547786355,0.00813326425116975,0.0054387893730017825,0.035086859038099646,0.0054387893730017825,0.013488308827625587,0.07921866534464062,0.013488308827625587,0.013854245699709281,0.08062575670517981,0.013854245699709281,0.022262128413887694,0.11258055243641138,0.022262128413887694,0.008698405793402343,0.06367282459698617,0.008698405793402343,0.018049573289754334,0.09934271062165499,0.018049573289754334,0.007832836451707409,0.05568312568962574,0.007832836451707409,0.0030883587940770665,0.030521351176314056,0.0030883587940770665,0.007475293239345774,0.04778672858700156,0.007475293239345774,0.108321204546839,0.01,0.00838223308790475,0.06021964954584837,0.00838223308790475,0.005554334817570634,0.03642215128615499,0.005554334817570634,0.014225377179915085,0.08169456057623029,0.014225377179915085,0.016157879546284677,0.08584047987312078,0.016157879546284677,0.023577685767784715,0.11901672290265561,0.023577685767784715,0.008224738069344312,0.06311352659016847,0.008224738069344312,0.020421891986392438,0.11003336032480002,0.020421891986392438,0.00848440622468479,0.05608605688810348,0.00848440622468479,0.003270229755435139,0.03208986957743764,0.003270229755435139,0.00804541898460593,0.04797128082066775,0.00804541898460593,0.1163441953137517
