epoch,class10_loss,class10_mean_absolute_error,class10_mean_squared_error,class11_loss,class11_mean_absolute_error,class11_mean_squared_error,class1_loss,class1_mean_absolute_error,class1_mean_squared_error,class2_loss,class2_mean_absolute_error,class2_mean_squared_error,class4_loss,class4_mean_absolute_error,class4_mean_squared_error,class5_loss,class5_mean_absolute_error,class5_mean_squared_error,class6_loss,class6_mean_absolute_error,class6_mean_squared_error,class7_loss,class7_mean_absolute_error,class7_mean_squared_error,class8_loss,class8_mean_absolute_error,class8_mean_squared_error,class9_loss,class9_mean_absolute_error,class9_mean_squared_error,loss,lr,val_class10_loss,val_class10_mean_absolute_error,val_class10_mean_squared_error,val_class11_loss,val_class11_mean_absolute_error,val_class11_mean_squared_error,val_class1_loss,val_class1_mean_absolute_error,val_class1_mean_squared_error,val_class2_loss,val_class2_mean_absolute_error,val_class2_mean_squared_error,val_class4_loss,val_class4_mean_absolute_error,val_class4_mean_squared_error,val_class5_loss,val_class5_mean_absolute_error,val_class5_mean_squared_error,val_class6_loss,val_class6_mean_absolute_error,val_class6_mean_squared_error,val_class7_loss,val_class7_mean_absolute_error,val_class7_mean_squared_error,val_class8_loss,val_class8_mean_absolute_error,val_class8_mean_squared_error,val_class9_loss,val_class9_mean_absolute_error,val_class9_mean_squared_error,val_loss
0,0.01326393112889491,0.07606373016536236,0.01326393112889491,0.008469071448838805,0.04388898264244199,0.008469071448838805,0.0308564323335886,0.12105201302096248,0.0308564323335886,0.035013333045411855,0.13187176239490508,0.035013333045411855,0.04222533600544557,0.15651209818199277,0.04222533600544557,0.013422392479609697,0.07930200903117657,0.013422392479609697,0.03625961070880294,0.14343500824272631,0.03625961070880294,0.01828146154829301,0.09009082978591323,0.01828146154829301,0.00464366722520208,0.03604333550296724,0.00464366722520208,0.016540344472159633,0.07265819794498383,0.016540344472159633,0.21897558104619383,0.1,0.01629839688458014,0.07831990095041692,0.01629839688458014,0.009205829858459766,0.04006242738105357,0.009205829858459766,0.07466960693895817,0.19478298487514256,0.07466960693895817,0.05070016616210341,0.1585878122895956,0.05070016616210341,0.05272485231049359,0.16356229142099618,0.05272485231049359,0.029389434811659156,0.11276652785390616,0.029389434811659156,0.05173199636116624,0.1905858181491494,0.05173199636116624,0.032155805056914684,0.12976486280560492,0.032155805056914684,0.006967473001102917,0.04991305759362876,0.006967473001102917,0.042238712658639994,0.11477697415649891,0.042238712658639994,0.3660822732821107
1,0.011616790832835249,0.06967200503870845,0.011616790832835249,0.007485441084078047,0.041448749243281784,0.007485441084078047,0.024388694548048078,0.10702726443484425,0.024388694548048078,0.02665469690412283,0.1143134137056768,0.02665469690412283,0.03561967174662277,0.1435708327367902,0.03561967174662277,0.011986053465167061,0.07478573059663177,0.011986053465167061,0.03140362964454107,0.1330756964199245,0.03140362964454107,0.015140118338749745,0.08083081731572747,0.015140118338749745,0.004126248827553354,0.03443805056996643,0.004126248827553354,0.013072931971866637,0.06374264747463167,0.013072931971866637,0.18149427730217577,0.1,0.012964348426437938,0.0686442385148257,0.012964348426437938,0.008581526011781535,0.0379398293774575,0.008581526011781535,0.03008683649916202,0.12404853114858269,0.03008683649916202,0.034477948792278765,0.1314786929115653,0.034477948792278765,0.052586409034673126,0.1680095158442855,0.052586409034673126,0.013758653759025036,0.0818584735058248,0.013758653759025036,0.0888368569770828,0.2536078648716211,0.0888368569770828,0.03752693386282772,0.13214254096522926,0.03752693386282772,0.00939504689956084,0.05777243722975254,0.00939504689956084,0.016144082054728642,0.07121739457175136,0.016144082054728642,0.3043586426600814
2,0.010839796202373691,0.06712283458933234,0.010839796202373691,0.00698905448167352,0.03984737190511078,0.00698905448167352,0.021624237891985105,0.10054342376440764,0.021624237891985105,0.02450847058533691,0.10941292503103614,0.02450847058533691,0.032535135929007086,0.13707437214627863,0.032535135929007086,0.0110915958925616,0.07190678085759282,0.0110915958925616,0.02850073549314402,0.12630933113396167,0.02850073549314402,0.013619712558342144,0.07720852111652493,0.013619712558342144,0.0039257116727822,0.033301067531108855,0.0039257116727822,0.011793348577106372,0.06090041306987405,0.011793348577106372,0.16542779972404242,0.1,0.013007941241754452,0.06104787044972181,0.013007941241754452,0.00908087097411044,0.03852158522605896,0.00908087097411044,0.030906012187246232,0.12321312435343862,0.030906012187246232,0.03805764787411317,0.13542984461784363,0.03805764787411317,0.043826432674890385,0.1448807153403759,0.043826432674890385,0.013454932537162676,0.07286359252035618,0.013454932537162676,0.031940942601067945,0.13650821197405458,0.031940942601067945,0.01585407371004112,0.08771838791668415,0.01585407371004112,0.0059790497586946,0.043109516963362696,0.0059790497586946,0.016514511099550874,0.0727422665245831,0.016514511099550874,0.21862241496518253
3,0.01077559120801743,0.06648348324745894,0.01077559120801743,0.007029641598754097,0.03989783305488527,0.007029641598754097,0.020087745864409954,0.09677328118309379,0.020087745864409954,0.022410787634551524,0.10467427030578255,0.022410787634551524,0.03193563257576898,0.13461773815751077,0.03193563257576898,0.010567451414652169,0.07018971687555313,0.010567451414652169,0.027062361146789043,0.12284106283262372,0.027062361146789043,0.012155292478157208,0.07218362428247929,0.012155292478157208,0.0038688285329262725,0.033167322473600505,0.0038688285329262725,0.011026747525320388,0.05919573039188981,0.011026747525320388,0.15692008060589432,0.1,0.00959206801574328,0.060926099630072714,0.00959206801574328,0.006219488077418646,0.03665237115044147,0.006219488077418646,0.018177086625713854,0.09201645652204751,0.018177086625713854,0.01926332461857237,0.0942499192506075,0.01926332461857237,0.028612485350109636,0.1280532296411693,0.028612485350109636,0.00950143141928129,0.06552071872353554,0.00950143141928129,0.02892033045599237,0.11783414230681956,0.02892033045599237,0.011959927307441831,0.07030228370986878,0.011959927307441831,0.00404316811071476,0.03181553982198238,0.00404316811071476,0.009863752292236313,0.05338463296554983,0.009863752292236313,0.1461530621126294
4,0.010669997635413892,0.06641165064834058,0.010669997635413892,0.00688242693990469,0.040013495951890944,0.00688242693990469,0.018285130718839356,0.09264804762974381,0.018285130718839356,0.02096431143139489,0.10096125349029898,0.02096431143139489,0.031149179691681638,0.13374797213077544,0.031149179691681638,0.01037780040083453,0.06957344568148255,0.01037780040083453,0.026536711280117743,0.12012439228780568,0.026536711280117743,0.011348448981298134,0.0695269914008677,0.011348448981298134,0.0038671197334770114,0.033342068701982495,0.0038671197334770114,0.010100051510264167,0.05675358561240137,0.010100051510264167,0.15018117804452777,0.1,0.010841492932057007,0.05965378808602691,0.010841492932057007,0.006843619059305638,0.03329143769945949,0.006843619059305638,0.024347023990470916,0.10608062994107605,0.024347023990470916,0.028289407373871655,0.1166653003655374,0.028289407373871655,0.035429292716085914,0.1342989493086934,0.035429292716085914,0.012673605273710564,0.07341911043226719,0.012673605273710564,0.033266013800399376,0.139557908333838,0.033266013800399376,0.01286057301890105,0.0755663098320365,0.01286057301890105,0.005174515865510329,0.04097059615328908,0.005174515865510329,0.013223062820499763,0.06400655193813146,0.013223062820499763,0.18294860718026756
5,0.0103176544358721,0.06515795627981424,0.0103176544358721,0.006592631068371702,0.03874429127946496,0.006592631068371702,0.018388968357583507,0.09241452927887439,0.018388968357583507,0.020320176942041145,0.0992955323792994,0.020320176942041145,0.030394514282699674,0.13158099606633186,0.030394514282699674,0.010086894946638494,0.0687495310343802,0.010086894946638494,0.02519154857133981,0.11746821731515229,0.02519154857133981,0.011371390163199976,0.06912975660711528,0.011371390163199976,0.0037497900330927224,0.032813335280865434,0.0037497900330927224,0.010174735507927834,0.05669036195613444,0.010174735507927834,0.14658830419182778,0.1,0.009439521929773036,0.06259890652820468,0.009439521929773036,0.006441025379579514,0.03990955242328346,0.006441025379579514,0.017785718996427023,0.09286204318329692,0.017785718996427023,0.019419577828608453,0.09412712951749563,0.019419577828608453,0.02880184377077967,0.1281196170784533,0.02880184377077967,0.009726863652234897,0.06601446729153394,0.009726863652234897,0.04374542741104961,0.17434042013436557,0.04374542741104961,0.012828947191126644,0.07440523596853017,0.012828947191126644,0.004233485311910044,0.03742732361890375,0.004233485311910044,0.00949123609974049,0.05305508878827095,0.00949123609974049,0.16191364803910255
6,0.00979083928046748,0.06397455929033458,0.00979083928046748,0.006375846448412631,0.03823750711232424,0.006375846448412631,0.01748128330265172,0.09060758911073208,0.01748128330265172,0.019001525844912975,0.09620538704097271,0.019001525844912975,0.028746090948116036,0.12859285009652377,0.028746090948116036,0.010076070713461376,0.06865431764349342,0.010076070713461376,0.02434350118949078,0.11591005939431488,0.02434350118949078,0.010875398195930757,0.06833501052670181,0.010875398195930757,0.003701585387752857,0.03278586006164551,0.003701585387752857,0.009698349990532734,0.05571821569278836,0.009698349990532734,0.14009049109742044,0.1,0.010185240956488997,0.0637090643811971,0.010185240956488997,0.0068561268242192455,0.037543051734101024,0.0068561268242192455,0.02265929069556296,0.10038247726485133,0.02265929069556296,0.02373843963094987,0.10593820691853761,0.02373843963094987,0.03510501695610583,0.1386009242720902,0.03510501695610583,0.010726473538205028,0.06773090569116175,0.010726473538205028,0.0261143332303036,0.119545514639467,0.0261143332303036,0.021990310844266787,0.09245934047922492,0.021990310844266787,0.00387301292270422,0.03390454827062785,0.00387301292270422,0.012592066800221801,0.06173737321980297,0.012592066800221801,0.17384031189978122
7,0.010350659024668857,0.06541649864427745,0.010350659024668857,0.006652896533487365,0.039253747508861125,0.006652896533487365,0.01678996383305639,0.08898842099308968,0.01678996383305639,0.018273942182073368,0.09406993159651757,0.018273942182073368,0.029902460616547614,0.13124305841326714,0.029902460616547614,0.009811241042800248,0.06765390279889107,0.009811241042800248,0.023330767967388966,0.1123011001367122,0.023330767967388966,0.010646730736480094,0.06758591649867594,0.010646730736480094,0.0035167877105413935,0.031821688169613484,0.0035167877105413935,0.009343140259734355,0.054263090640306474,0.009343140259734355,0.13861858962476253,0.1,0.010176614601165056,0.06893845592811704,0.010176614601165056,0.006545330567489145,0.03971411352232099,0.006545330567489145,0.017290599631378425,0.08871631914749742,0.017290599631378425,0.018846304488368333,0.09123472825810314,0.018846304488368333,0.03201459385221824,0.13635452025011183,0.03201459385221824,0.009426864021457732,0.06727429849281907,0.009426864021457732,0.022873009530128913,0.10845243497937918,0.022873009530128913,0.010437859334400855,0.06650448737852276,0.010437859334400855,0.003504415008414071,0.030520647985860707,0.003504415008414071,0.009448218659963458,0.05587729799561202,0.009448218659963458,0.14056380999833346
8,0.00995203307463089,0.06415032505989075,0.00995203307463089,0.006541813854011707,0.038726885353215036,0.006541813854011707,0.016920078437542542,0.08878662314638495,0.016920078437542542,0.018860252938698977,0.0954583685696125,0.018860252938698977,0.02961859654309228,0.13116591756418347,0.02961859654309228,0.009967086890013889,0.06854014495015144,0.009967086890013889,0.023831326463492588,0.11498230931162834,0.023831326463492588,0.01017764359980356,0.06553976560942829,0.01017764359980356,0.003679487711924594,0.03272187614440918,0.003679487711924594,0.009288447122904471,0.05425717369094491,0.009288447122904471,0.13883676667511463,0.1,0.008888674194982741,0.06405163139663636,0.008888674194982741,0.005994394983135862,0.03705612896941602,0.005994394983135862,0.017632432937505656,0.09216496507078409,0.017632432937505656,0.02003704539570026,0.09615199778974057,0.02003704539570026,0.03047212195536122,0.13612227168679236,0.03047212195536122,0.00984878146101255,0.0664545689728111,0.00984878146101255,0.023260524458251892,0.10829065024293959,0.023260524458251892,0.01297985833871644,0.07253804688900709,0.01297985833871644,0.003576105210464448,0.03238389327004552,0.003576105210464448,0.009577803212800063,0.055414023762568834,0.009577803212800063,0.14226774230599404
9,0.00960122572691762,0.06291871864814311,0.00960122572691762,0.0063043886701052545,0.03828307915478945,0.0063043886701052545,0.01659328073449433,0.08753421317785978,0.01659328073449433,0.01805289276060648,0.09310461737588048,0.01805289276060648,0.028721296510193495,0.12820258548110725,0.028721296510193495,0.009795013740891591,0.06756956551223993,0.009795013740891591,0.02416978341259528,0.11465288105234504,0.02416978341259528,0.010031803310732357,0.06514126656018197,0.010031803310732357,0.0036841511324746533,0.03257736053410917,0.0036841511324746533,0.009229660429409705,0.05387845379114151,0.009229660429409705,0.13618349613249303,0.1,0.009479504510178231,0.0633621005807072,0.009479504510178231,0.006239740235847421,0.040698023717850446,0.006239740235847421,0.018821322782547212,0.0928559693004936,0.018821322782547212,0.023880825779400768,0.10598624820634722,0.023880825779400768,0.03643393034162,0.14791747747734188,0.03643393034162,0.010716232480714098,0.07141021841019392,0.010716232480714098,0.026620247263228522,0.1293918404765427,0.026620247263228522,0.014309769940096886,0.07431445883028209,0.014309769940096886,0.0038443890667986124,0.035345694936811924,0.0038443890667986124,0.01071193464344833,0.05819120775721967,0.01071193464344833,0.1610578968450427
