epoch,class10_loss,class10_mean_absolute_error,class10_mean_squared_error,class11_loss,class11_mean_absolute_error,class11_mean_squared_error,class1_loss,class1_mean_absolute_error,class1_mean_squared_error,class2_loss,class2_mean_absolute_error,class2_mean_squared_error,class4_loss,class4_mean_absolute_error,class4_mean_squared_error,class5_loss,class5_mean_absolute_error,class5_mean_squared_error,class6_loss,class6_mean_absolute_error,class6_mean_squared_error,class7_loss,class7_mean_absolute_error,class7_mean_squared_error,class8_loss,class8_mean_absolute_error,class8_mean_squared_error,class9_loss,class9_mean_absolute_error,class9_mean_squared_error,loss,lr,val_class10_loss,val_class10_mean_absolute_error,val_class10_mean_squared_error,val_class11_loss,val_class11_mean_absolute_error,val_class11_mean_squared_error,val_class1_loss,val_class1_mean_absolute_error,val_class1_mean_squared_error,val_class2_loss,val_class2_mean_absolute_error,val_class2_mean_squared_error,val_class4_loss,val_class4_mean_absolute_error,val_class4_mean_squared_error,val_class5_loss,val_class5_mean_absolute_error,val_class5_mean_squared_error,val_class6_loss,val_class6_mean_absolute_error,val_class6_mean_squared_error,val_class7_loss,val_class7_mean_absolute_error,val_class7_mean_squared_error,val_class8_loss,val_class8_mean_absolute_error,val_class8_mean_squared_error,val_class9_loss,val_class9_mean_absolute_error,val_class9_mean_squared_error,val_loss
0,0.010070734895067289,0.06492385888285936,0.010070734895067289,0.00669089104628074,0.03940389598160982,0.00669089104628074,0.018930471983621827,0.09404721718281507,0.018930471983621827,0.020307547603035346,0.09918792872875928,0.020307547603035346,0.02953034536121413,0.13056841010972858,0.02953034536121413,0.011200041792588308,0.07243022009357811,0.011200041792588308,0.027110683780163528,0.12223894845321774,0.027110683780163528,0.013748909777728842,0.07591216736286878,0.013748909777728842,0.0039627035571611485,0.03375274241529405,0.0039627035571611485,0.010362035708269105,0.05702238024026156,0.010362035708269105,0.1519143659323454,0.1,0.015491693091258639,0.06717554204165936,0.015491693091258639,0.008810996458225417,0.037901926124468445,0.008810996458225417,0.07600631127506495,0.20771795988082886,0.07600631127506495,0.07727787466347218,0.18464505575597287,0.07727787466347218,0.06641278121247887,0.17782559622824193,0.06641278121247887,0.02332055386994034,0.09179644194990397,0.02332055386994034,0.03666703340690583,0.1437892914786935,0.03666703340690583,0.029216480934992434,0.13108096657693386,0.029216480934992434,0.006230851843487472,0.04317926460877061,0.006230851843487472,0.03169622287806124,0.09723884610086679,0.03169622287806124,0.3711308010071516
1,0.009438370466348715,0.0625009855479002,0.009438370466348715,0.006068988846993307,0.037855416634120044,0.006068988846993307,0.016591529511497356,0.08810221773386001,0.016591529511497356,0.017823718063067644,0.09277109823003411,0.017823718063067644,0.026897387702483684,0.12488926734402776,0.026897387702483684,0.01026815923047252,0.06985734914243222,0.01026815923047252,0.0224812397826463,0.11122240157611668,0.0224812397826463,0.011554207676788792,0.06911853837221861,0.011554207676788792,0.003661707385443151,0.032460549479350446,0.003661707385443151,0.009269123906153254,0.05418783240020275,0.009269123906153254,0.1340544328019023,0.1,0.009770942692877725,0.07202537015080451,0.009770942692877725,0.0062731568774906914,0.041249203391373154,0.0062731568774906914,0.02259309582039714,0.10330779282003641,0.02259309582039714,0.02534893819084391,0.10934995132684708,0.02534893819084391,0.03371898807398975,0.1501594635397196,0.03371898807398975,0.010834623539820313,0.07477449952065944,0.010834623539820313,0.02765727317892015,0.12965554584562777,0.02765727317892015,0.01505368614429608,0.07611210039630532,0.01505368614429608,0.004108737577684224,0.037194719199091196,0.004108737577684224,0.012495659093139693,0.061031149353832005,0.012495659093139693,0.1678551013916731
2,0.009307927232730434,0.062081550797447566,0.009307927232730434,0.006036516387554002,0.037779257957823574,0.006036516387554002,0.015761447268072517,0.08591559996828436,0.015761447268072517,0.01676375510916114,0.09057553971931338,0.01676375510916114,0.026028302768012507,0.12334725403785705,0.026028302768012507,0.010033613691339269,0.06882951230183244,0.010033613691339269,0.02156056487839669,0.10867063502781094,0.02156056487839669,0.010586227230145595,0.06651115092635154,0.010586227230145595,0.0034911192528670654,0.03203102076984942,0.0034911192528670654,0.008790294012113009,0.05305423760041594,0.008790294012113009,0.1283597679398954,0.1,0.00904939367622137,0.054944396818056705,0.00904939367622137,0.005868703681131592,0.03379375940002501,0.005868703681131592,0.01540329122915864,0.08386355267465115,0.01540329122915864,0.01742161269625649,0.09171534435451031,0.01742161269625649,0.026184540481306612,0.1162861188724637,0.026184540481306612,0.009553237478714437,0.06493315466865897,0.009553237478714437,0.022893463133368642,0.11185045947879553,0.022893463133368642,0.01263119674171321,0.06919366713613272,0.01263119674171321,0.0036600557347992433,0.03227616528049111,0.0036600557347992433,0.008697719248244539,0.05175473214313388,0.008697719248244539,0.13136321399360895
3,0.008742670591978821,0.06021275085583329,0.008742670591978821,0.0057546660794178025,0.036902505018748345,0.0057546660794178025,0.01563079682411626,0.0860465780198574,0.01563079682411626,0.016112147066975013,0.08863910936936736,0.016112147066975013,0.025264553170418366,0.12111211816221476,0.025264553170418366,0.00986984910722822,0.06804695646092296,0.00986984910722822,0.020946110352990217,0.10743677092716097,0.020946110352990217,0.010368604191229678,0.06583459609560668,0.010368604191229678,0.0034231969813699834,0.03186576183512807,0.0034231969813699834,0.008832681667641737,0.052976358348503706,0.008832681667641737,0.1249452756755054,0.1,0.00957301418413408,0.06657114317640662,0.00957301418413408,0.00608958131307736,0.03935943243652582,0.00608958131307736,0.024582712835632264,0.10410852578282356,0.024582712835632264,0.02182141102850437,0.10498286288231612,0.02182141102850437,0.027830994442105295,0.1269269355237484,0.027830994442105295,0.012297509282361715,0.0780803506448865,0.012297509282361715,0.047326764876022935,0.18121887104213238,0.047326764876022935,0.015161531335208565,0.07284606325626374,0.015161531335208565,0.004834432649426163,0.04277702444046736,0.004834432649426163,0.012869573125615716,0.06256500497087836,0.012869573125615716,0.18238752515614032
4,0.008478959265165032,0.05956621262058616,0.008478959265165032,0.005737456974107772,0.03656794110592455,0.005737456974107772,0.014644646677188575,0.08284464287757874,0.014644646677188575,0.015201017958810552,0.08581404710561037,0.015201017958810552,0.024864508010447026,0.11972515748813749,0.024864508010447026,0.009469061295501888,0.06663318487256766,0.009469061295501888,0.020061115559656173,0.10469521226920188,0.020061115559656173,0.00992599991930183,0.06437199972942471,0.00992599991930183,0.0033995058455620892,0.031699763586744666,0.0033995058455620892,0.008125063902698458,0.05048713442310691,0.008125063902698458,0.11990733559429645,0.1,0.008829772459343075,0.0663557781279087,0.008829772459343075,0.0058893797955242915,0.04064893865212798,0.0058893797955242915,0.01924360502557829,0.09419080642610789,0.01924360502557829,0.019787586661987006,0.09348342766612769,0.019787586661987006,0.030006903004832566,0.13852795174717902,0.030006903004832566,0.01227465307433158,0.07740831316262484,0.01227465307433158,0.022691744087496774,0.10675693893432617,0.022691744087496774,0.011564804210094735,0.06446734039112925,0.011564804210094735,0.0038391416387166828,0.033344520676881075,0.0038391416387166828,0.0110295832909178,0.056004872381687165,0.0110295832909178,0.14515717259049415
5,0.008520418515923665,0.05896118712145835,0.008520418515923665,0.0057126197121688165,0.03659863019082695,0.0057126197121688165,0.01415450108377263,0.08155810319632292,0.01415450108377263,0.015127861022017896,0.08574662593379617,0.015127861022017896,0.024057008937932552,0.11731246835738421,0.024057008937932552,0.009615211409283802,0.06673480305448175,0.009615211409283802,0.01925124552566558,0.10229300850257278,0.01925124552566558,0.009714413746725768,0.06373497326299549,0.009714413746725768,0.0033395764566957952,0.03139881193637848,0.0033395764566957952,0.008114434047951364,0.05105635051615536,0.008114434047951364,0.11760728995501996,0.1,0.008358760714065284,0.05917218240723014,0.008358760714065284,0.00575574050412979,0.03782593807391822,0.00575574050412979,0.018940743477083744,0.09682697879523039,0.018940743477083744,0.01850204578367993,0.09019164742529392,0.01850204578367993,0.026539799597114326,0.1180117303431034,0.026539799597114326,0.01000559015152976,0.06527754183858633,0.01000559015152976,0.024316658778116108,0.10969375234469772,0.024316658778116108,0.010628259104909376,0.06845653478056192,0.010628259104909376,0.003720170503947884,0.03148249787092209,0.003720170503947884,0.010079904499696568,0.0557181395329535,0.010079904499696568,0.13684767354279756
6,0.008457410004804843,0.05899778168834746,0.008457410004804843,0.005779978573787957,0.036629854438826444,0.005779978573787957,0.014073217704077252,0.08122546054422855,0.014073217704077252,0.014685309622203931,0.08438234031200409,0.014685309622203931,0.023617910635191947,0.11679915978386998,0.023617910635191947,0.00951361540867947,0.06668801691755652,0.00951361540867947,0.018750794370891527,0.10185005414113403,0.018750794370891527,0.009368286261917092,0.06224650887027383,0.009368286261917092,0.003167383896827232,0.030754264783114195,0.003167383896827232,0.007934548654244282,0.050455448040738704,0.007934548654244282,0.11534845527634024,0.1,0.009130445105780382,0.05552643943205476,0.009130445105780382,0.00623694930045167,0.03798480820283294,0.00623694930045167,0.03567726084589958,0.15333009058237076,0.03567726084589958,0.03552241351082921,0.12885230119526386,0.03552241351082921,0.037749191999435425,0.1371159516721964,0.037749191999435425,0.011798743748571724,0.06828682690858841,0.011798743748571724,0.04008413634635508,0.17413894025981427,0.04008413634635508,0.01799999017873779,0.09191632661223412,0.01799999017873779,0.006565633716061711,0.05022461184859276,0.006565633716061711,0.011560949955834076,0.058383975252509115,0.011560949955834076,0.21232571399211883
7,0.008023443920304999,0.057214930340647695,0.008023443920304999,0.005574384569074027,0.03577745372708887,0.005574384569074027,0.013136241413536481,0.0782428311239928,0.013136241413536481,0.013496188530232758,0.08095557544194162,0.013496188530232758,0.02219981105206534,0.11311457355320453,0.02219981105206534,0.009373233505524695,0.06610139901190996,0.009373233505524695,0.017404333318467254,0.09773602711036801,0.017404333318467254,0.008504907516762614,0.05844847411848605,0.008504907516762614,0.0031785077260865365,0.03036975594330579,0.0031785077260865365,0.007457880767702591,0.04840339563973248,0.007457880767702591,0.10834893222898245,0.05,0.00818125186720863,0.055585858091712,0.00818125186720863,0.00539057634153869,0.03503845434822142,0.00539057634153869,0.017112364159664138,0.09041881768405438,0.017112364159664138,0.017242108986945823,0.08720343381166458,0.017242108986945823,0.024910552775021643,0.11625426957756281,0.024910552775021643,0.00935763195855543,0.06444409330561757,0.00935763195855543,0.022429176584933885,0.10880688239634037,0.022429176584933885,0.00946332782926038,0.06190435952693224,0.00946332782926038,0.003553455299232155,0.031233082123100758,0.003553455299232155,0.009116434061201288,0.0517554771322757,0.009116434061201288,0.126756879709661
8,0.007930328353249933,0.05635999001190067,0.007930328353249933,0.005375661833910272,0.03474209614656865,0.005375661833910272,0.013006251513259485,0.07773724504373968,0.013006251513259485,0.013276875403476879,0.07953723071888089,0.013276875403476879,0.02129977876506746,0.11059379045665264,0.02129977876506746,0.009157639851327986,0.06538970630802214,0.009157639851327986,0.017082657088059932,0.09770465919189156,0.017082657088059932,0.008330363827990368,0.05830649583414197,0.008330363827990368,0.003101649087300757,0.03035922580398619,0.003101649087300757,0.007388249697571155,0.04792212241329253,0.007388249697571155,0.10594945506751538,0.05,0.008528794883051888,0.06339350704103708,0.008528794883051888,0.005934447846957482,0.038512608252465726,0.005934447846957482,0.017373754383064807,0.08915896724164486,0.017373754383064807,0.016745996654964984,0.088674970343709,0.016745996654964984,0.026555218604393305,0.1261769133657217,0.026555218604393305,0.010116132726427168,0.06962521667033433,0.010116132726427168,0.022292494678869842,0.10402405043691397,0.022292494678869842,0.010021012397715821,0.06015815735980869,0.010021012397715821,0.003330724250699859,0.03042204457707703,0.003330724250699859,0.0092563844663091,0.052077390983700754,0.0092563844663091,0.1301549607142806
9,0.007907216673716903,0.05609826857782901,0.007907216673716903,0.005511490176839288,0.035085584869608284,0.005511490176839288,0.012986758680897765,0.07781322299130261,0.012986758680897765,0.013292672335286625,0.07957643545232714,0.013292672335286625,0.021300121147418395,0.1102337664924562,0.021300121147418395,0.008922710412647574,0.06485650968924164,0.008922710412647574,0.016710617534932682,0.09603145700506865,0.016710617534932682,0.008392946729552932,0.05865636401064694,0.008392946729552932,0.0030690200381504836,0.030212508046068252,0.0030690200381504836,0.007346753572812304,0.04799224814586341,0.007346753572812304,0.10544030744954944,0.05,0.010323188838316127,0.07003464151918888,0.010323188838316127,0.006377163792960346,0.0421498413272202,0.006377163792960346,0.0159057336084079,0.08817771095782519,0.0159057336084079,0.017109416539780795,0.09074143918603658,0.017109416539780795,0.02893373437318951,0.1299715823084116,0.02893373437318951,0.009593243653420359,0.0671966110765934,0.009593243653420359,0.022252554442267865,0.11110661590844392,0.022252554442267865,0.009572751807514579,0.06121368233114481,0.009572751807514579,0.0036215959137771278,0.03181555865705013,0.0036215959137771278,0.008911697598639875,0.050737456735223535,0.008911697598639875,0.1326010803729296
