epoch,class10_loss,class10_mean_absolute_error,class10_mean_squared_error,class11_loss,class11_mean_absolute_error,class11_mean_squared_error,class1_loss,class1_mean_absolute_error,class1_mean_squared_error,class2_loss,class2_mean_absolute_error,class2_mean_squared_error,class4_loss,class4_mean_absolute_error,class4_mean_squared_error,class5_loss,class5_mean_absolute_error,class5_mean_squared_error,class6_loss,class6_mean_absolute_error,class6_mean_squared_error,class7_loss,class7_mean_absolute_error,class7_mean_squared_error,class8_loss,class8_mean_absolute_error,class8_mean_squared_error,class9_loss,class9_mean_absolute_error,class9_mean_squared_error,loss,lr,val_class10_loss,val_class10_mean_absolute_error,val_class10_mean_squared_error,val_class11_loss,val_class11_mean_absolute_error,val_class11_mean_squared_error,val_class1_loss,val_class1_mean_absolute_error,val_class1_mean_squared_error,val_class2_loss,val_class2_mean_absolute_error,val_class2_mean_squared_error,val_class4_loss,val_class4_mean_absolute_error,val_class4_mean_squared_error,val_class5_loss,val_class5_mean_absolute_error,val_class5_mean_squared_error,val_class6_loss,val_class6_mean_absolute_error,val_class6_mean_squared_error,val_class7_loss,val_class7_mean_absolute_error,val_class7_mean_squared_error,val_class8_loss,val_class8_mean_absolute_error,val_class8_mean_squared_error,val_class9_loss,val_class9_mean_absolute_error,val_class9_mean_squared_error,val_loss
0,0.03397210307070054,0.12224473978206515,0.03397210307070054,0.027639913068385796,0.09895358657836914,0.027639913068385796,0.06888064944045619,0.18548219212144612,0.06888064944045619,0.08007415223494171,0.20889537966251373,0.08007415223494171,0.07169214550498873,0.20174001754820348,0.07169214550498873,0.03623521276609972,0.1299158355630934,0.03623521276609972,0.07262785097211599,0.20437690281122922,0.07262785097211599,0.0539310100399889,0.16451145684719085,0.0539310100399889,0.022506274665822276,0.08953316114470362,0.022506274665822276,0.04373997164238244,0.13488327323645352,0.04373997164238244,0.5112992826104165,0.001,0.022842055007582532,0.08794964104518295,0.022842055007582532,0.017912592393811794,0.06885874880850315,0.017912592393811794,0.10972261249274015,0.23619979652762413,0.10972261249274015,0.11784809992834926,0.24281424021720885,0.11784809992834926,0.0809271043073386,0.1943958886116743,0.0809271043073386,0.03165976931713522,0.10969721195101738,0.03165976931713522,0.06487533918395638,0.20410455673933028,0.06487533918395638,0.05916375578939915,0.18763224862515926,0.05916375578939915,0.006920310858171433,0.04798299190402031,0.006920310858171433,0.04893729890137911,0.12787381941825152,0.04893729890137911,0.5608089398741722
1,0.015561096364865079,0.08397095867618919,0.015561096364865079,0.010141854654764757,0.05735972335934639,0.010141854654764757,0.03765687187993899,0.13895057230442762,0.03765687187993899,0.04516052319854498,0.15514478666335343,0.04516052319854498,0.046824476922862235,0.1661397381350398,0.046824476922862235,0.017590421186294405,0.09331709305942058,0.017590421186294405,0.04940085744624957,0.17148968340456486,0.04940085744624957,0.03158334999065846,0.1268509056046605,0.03158334999065846,0.006541244033724069,0.04865062533505261,0.006541244033724069,0.020937963034724817,0.09035826321318746,0.020937963034724817,0.2813986586481333,0.001,0.014342644848395139,0.0736273255571723,0.014342644848395139,0.01010392529470846,0.04972354567795992,0.01010392529470846,0.037017793180421,0.13304225389659405,0.037017793180421,0.05385158450715244,0.1739573506563902,0.05385158450715244,0.05142071800306439,0.16500510980188846,0.05142071800306439,0.018517061537131667,0.08999569433927536,0.018517061537131667,0.04784549901355058,0.16685685212910176,0.04784549901355058,0.0333710906971246,0.1274042286723852,0.0333710906971246,0.006225461472291499,0.043167741481214765,0.006225461472291499,0.018520335442386567,0.08144142773747444,0.018520335442386567,0.29121611472964287
2,0.01437087512225844,0.07961615998670458,0.01437087512225844,0.009266435944009572,0.05199223238229751,0.009266435944009572,0.034064902665093544,0.13003871899843217,0.034064902665093544,0.04031978968577459,0.14500565234571694,0.04031978968577459,0.04389115466549993,0.1607795455902815,0.04389115466549993,0.016578360143583267,0.09004445517808199,0.016578360143583267,0.04734128444083035,0.16720571319758892,0.04734128444083035,0.029420658223330974,0.12068738397583366,0.029420658223330974,0.006002060141647235,0.04444328554533422,0.006002060141647235,0.018789873094996436,0.08230685799196362,0.018789873094996436,0.260045394577086,0.001,0.012951505999313667,0.07128352008014917,0.012951505999313667,0.008003780418657697,0.04162214447185397,0.008003780418657697,0.029059927593916655,0.123187694452703,0.029059927593916655,0.03959468234237284,0.14136934477835894,0.03959468234237284,0.04276051083579659,0.15284431916475297,0.04276051083579659,0.016141480231657623,0.08723295709490776,0.016141480231657623,0.09429876396246255,0.25717640563845634,0.09429876396246255,0.030822511037811636,0.12132540444284677,0.030822511037811636,0.009209325141273438,0.058160755597054956,0.009209325141273438,0.01618781297048554,0.07217583226412534,0.01618781297048554,0.2990302989333868
3,0.013817253596382216,0.07747373788058758,0.013817253596382216,0.008915814135572873,0.0494739541336894,0.008915814135572873,0.03315363023988903,0.12829494313150644,0.03315363023988903,0.03799903298122808,0.13945240092277528,0.03799903298122808,0.04125589681044221,0.15440389553457498,0.04125589681044221,0.0158045060117729,0.08740344792604446,0.0158045060117729,0.04430166744859889,0.16015083920583129,0.04430166744859889,0.029312109023798258,0.11967528437823058,0.029312109023798258,0.005633843331015669,0.04226941155269742,0.005633843331015669,0.018200251181377098,0.07995790158957243,0.018200251181377098,0.24839400482922794,0.001,0.012804320004303009,0.06340159777924419,0.012804320004303009,0.008739027343399357,0.04088401205278933,0.008739027343399357,0.02915023512020707,0.1148798828870058,0.02915023512020707,0.04576685033086687,0.14882762568444013,0.04576685033086687,0.04298611938394606,0.14456926345825194,0.04298611938394606,0.015030533732380717,0.07897310529649258,0.015030533732380717,0.05287315050791949,0.1601593806222081,0.05287315050791949,0.028316181538626552,0.11790019731223583,0.028316181538626552,0.006122799984528683,0.039857848674058914,0.006122799984528683,0.017956274926196784,0.0775130193606019,0.017956274926196784,0.2597454935014248
4,0.012906750757712871,0.0740751438587904,0.012906750757712871,0.008337771132821217,0.04631071762181818,0.008337771132821217,0.028639809938613325,0.11817668718844652,0.028639809938613325,0.03366317567694932,0.1297222337834537,0.03366317567694932,0.038919485371094194,0.1501931591629982,0.038919485371094194,0.014520993025274946,0.08365074687823654,0.014520993025274946,0.042966046107467265,0.15810520300269126,0.042966046107467265,0.026060093045700342,0.11175629540532828,0.026060093045700342,0.005468556523032021,0.04113774665445089,0.005468556523032021,0.01579683116846718,0.07343692452460528,0.01579683116846718,0.22727951242774724,0.001,0.01343264737748541,0.065438266210258,0.01343264737748541,0.008606073957926128,0.03793493054062128,0.008606073957926128,0.04657702601328492,0.15111277183890343,0.04657702601328492,0.03762644969811663,0.12969117756187915,0.03762644969811663,0.043669013353064653,0.1502136862128973,0.043669013353064653,0.01508696275530383,0.07961054730415344,0.01508696275530383,0.0416727490182966,0.1505644689500332,0.0416727490182966,0.034408643797039985,0.1331558926552534,0.034408643797039985,0.005546389172552154,0.03962847467139363,0.005546389172552154,0.027242232929915188,0.09091584731638432,0.027242232929915188,0.2738681881725788
5,0.012756026029819623,0.07361551207304001,0.012756026029819623,0.008262820775387808,0.04550729700177908,0.008262820775387808,0.02761623939918354,0.11578805550932884,0.02761623939918354,0.032641192765440794,0.12850395483523608,0.032641192765440794,0.03831105870380998,0.14961304389685393,0.03831105870380998,0.013907310496084391,0.08151805006712676,0.013907310496084391,0.04031530000641942,0.15155897088348866,0.04031530000641942,0.02444601157400757,0.10710754628106951,0.02444601157400757,0.005282609944813885,0.03968453411199153,0.005282609944813885,0.015286885492736473,0.0720789689719677,0.015286885492736473,0.21882545514404775,0.001,0.017003707516007126,0.09722351666539908,0.017003707516007126,0.00883671517111361,0.06043900920823216,0.00883671517111361,0.03927741414774209,0.1303414839655161,0.03927741414774209,0.05543453202210367,0.15627338071912528,0.05543453202210367,0.051938094798475505,0.18071761660277844,0.051938094798475505,0.019892906636931003,0.10353154104948044,0.019892906636931003,0.0828168504908681,0.23909617722034454,0.0828168504908681,0.028517086895182727,0.10840458864718676,0.028517086895182727,0.006823623732430861,0.051587931197136644,0.006823623732430861,0.021575576982926576,0.07828119213879109,0.021575576982926576,0.33211651045084
6,0.012299581370432862,0.07194090875796974,0.012299581370432862,0.007934026706032455,0.044078857157379386,0.007934026706032455,0.024539168210234493,0.10818932371214032,0.024539168210234493,0.02925316378241405,0.11998405006527901,0.02925316378241405,0.03667742863763124,0.1465681638866663,0.03667742863763124,0.013363041545497254,0.08041012806817889,0.013363041545497254,0.038420953661203384,0.14770911864563824,0.038420953661203384,0.021594243578379975,0.09900831797346472,0.021594243578379975,0.005218067657435313,0.03954730844497681,0.005218067657435313,0.013626578054856509,0.06741620674170554,0.013626578054856509,0.20292625269293785,0.001,0.014197007878450676,0.07363143053278327,0.014197007878450676,0.008050072879879735,0.04167848598584533,0.008050072879879735,0.030955527010839434,0.1214437703192234,0.030955527010839434,0.04659226837940514,0.16540239425003528,0.04659226837940514,0.045699108820408584,0.1539176874756813,0.045699108820408584,0.015734738800209015,0.08136708248406649,0.015734738800209015,0.054226073391037063,0.15716101432964205,0.054226073391037063,0.02701688785944134,0.11634756437689066,0.02701688785944134,0.005741111171781085,0.03654916589707136,0.005741111171781085,0.01638153367349878,0.07626237644255161,0.01638153367349878,0.2645943298190832
7,0.012111433258047328,0.07076202843338252,0.012111433258047328,0.007639461442129686,0.043304730907082555,0.007639461442129686,0.02394237778894603,0.10686201909556985,0.02394237778894603,0.026846283403225243,0.11495866852253675,0.026846283403225243,0.03499504907056689,0.14270014457777142,0.03499504907056689,0.012817961540538818,0.07837360592186451,0.012817961540538818,0.03668325908179395,0.14259983565285803,0.03668325908179395,0.019804431766271592,0.09365002214908599,0.019804431766271592,0.004995929734432139,0.038175860805436966,0.004995929734432139,0.013085574484895914,0.06506588510796428,0.013085574484895914,0.19292176117748022,0.001,0.011823151141870767,0.07650709827616811,0.011823151141870767,0.007522999849868938,0.04606922670826316,0.007522999849868938,0.025421558088157326,0.10910986461490392,0.025421558088157326,0.03436228549759835,0.12235725159198045,0.03436228549759835,0.03660778908059001,0.15672194024920463,0.03660778908059001,0.013305735801812262,0.08161634161323308,0.013305735801812262,0.035835772780468685,0.13889375784248115,0.035835772780468685,0.028076742202509195,0.11154063129425049,0.028076742202509195,0.005018450248171575,0.03720826793089509,0.005018450248171575,0.013657341410405933,0.06616539115458726,0.013657341410405933,0.2116318265646696
8,0.012153112684958615,0.0710642096940428,0.012153112684958615,0.008028488560696132,0.043621975420042876,0.008028488560696132,0.024068009292241187,0.107837163425982,0.024068009292241187,0.02718665738333948,0.11599724546074867,0.02718665738333948,0.035515996013768016,0.14374962198734284,0.035515996013768016,0.013056939436588436,0.07930891058221459,0.013056939436588436,0.035096072017680856,0.14002899596095086,0.035096072017680856,0.019638891040114684,0.09367614286392927,0.019638891040114684,0.004902687436551787,0.037781210334971546,0.004902687436551787,0.013186602794099599,0.06585029453784227,0.013186602794099599,0.1928334560468793,0.001,0.010296153023140506,0.06420767699927092,0.010296153023140506,0.0070028210058808325,0.04044457156956196,0.0070028210058808325,0.020888769689016044,0.1010556065440178,0.020888769689016044,0.023083628584630787,0.10281190878152847,0.023083628584630787,0.03253173449262976,0.13648563840985298,0.03253173449262976,0.012665829971432686,0.07664108095318078,0.012665829971432686,0.04629671836085618,0.1684609405249357,0.04629671836085618,0.016420614724513144,0.08418392506241798,0.016420614724513144,0.006054922119248659,0.04523291253298521,0.006054922119248659,0.011998040229780599,0.061424123533070085,0.011998040229780599,0.18723923307657242
9,0.011753400417161174,0.06933865715190768,0.011753400417161174,0.007670668085513171,0.042503087744116784,0.007670668085513171,0.021278462036978453,0.10075424386560917,0.021278462036978453,0.023941466204822064,0.10764429966360331,0.023941466204822064,0.033566216190811245,0.13877404740452767,0.033566216190811245,0.012199375213123857,0.07617211600393056,0.012199375213123857,0.03421965124155395,0.1385147244296968,0.03421965124155395,0.01722669558576308,0.08634044796600938,0.01722669558576308,0.004823902113188524,0.03756939411722124,0.004823902113188524,0.0118808176422026,0.06204601461999118,0.0118808176422026,0.17856065478920938,0.001,0.011833480392582715,0.0756534517109394,0.011833480392582715,0.0074052037073997785,0.04526491078734398,0.0074052037073997785,0.02585468385182321,0.11261604871600867,0.02585468385182321,0.024675832751207053,0.11669609301537276,0.024675832751207053,0.03301180437207222,0.14270833179354667,0.03301180437207222,0.011491619523614644,0.07781764955073595,0.011491619523614644,0.1188113155812025,0.2963316134214401,0.1188113155812025,0.021466798287350684,0.09441596860438585,0.021466798287350684,0.01027034113742411,0.06220800123363733,0.01027034113742411,0.015492569493595511,0.07049079456180334,0.015492569493595511,0.28031364917755125
